"cell_type","replicate","stim_type","stim_level","stim_unit","FSC.A","diameter","volume","phospho_STAT","total_STAT","receptor","whole_cell_phospho_STAT","whole_cell_total_STAT","whole_cell_receptor"
"BJ","FC-PT79","OSM",0,"ng/mL",101804.765625,18.5191897093384,793.9186,5.83399304969771,2.8209341695936,1.21866401742621,0.875623032267536,0.435639022514434,0.184977297918393
"BJ","FC-PT79","OSM",0,"ng/mL",101819.6796875,18.5221523789933,794.2997,5.38693741426587,6.23185107941615,6.26967428433599,0.808912638587998,0.96285150117745,0.95211157297597
"BJ","FC-PT79","OSM",0,"ng/mL",101913.3984375,18.540769553001,796.6972,6.3675088714076,1.17182785099301,3.60191285823585,0.959043137517629,0.18159962747877,0.548636830230996
"BJ","FC-PT79","OSM",10,"ng/mL",101914.109375,18.540910780313,796.7154,37.0358546720598,5.12394432328666,5.4567076178918,5.57828726891533,0.794082199293223,0.831174789337547
"BJ","FC-PT79","OSM",0,"ng/mL",101956.703125,18.5493720034449,797.8066,7.0246224865227,4.78121783972466,3.72594336179569,1.05948766996839,0.741983081601353,0.56831921488784
"BJ","FC-PT79","OSM",10,"ng/mL",102002.1484375,18.5583996877732,798.972,23.9134111451319,4.30079106296364,2.02067041152112,3.61200533422732,0.668402015859149,0.308663664610424
"BJ","FC-PT79","OSM",10,"ng/mL",102143.4375,18.5864666760967,802.6025,24.9874416709942,3.52093436682306,4.26809819270285,3.79138243770623,0.549688035772179,0.654927726326722
"BJ","FC-PT79","OSM",10,"ng/mL",102143.4375,18.5864666760967,802.6025,24.0296545496509,3.86127225721532,5.90714496889172,3.64605594455277,0.602821564255804,0.906434868385406
"BJ","FC-PT79","OSM",10,"ng/mL",102221.5390625,18.6019815050859,804.6141,22.0485834201183,4.24648897564788,1.75365364117556,3.35384991090036,0.6646231837888,0.269767685765762
"BJ","FC-PT79","OSM",0,"ng/mL",102238.578125,18.6053663047284,805.0534,3.31527627135893,3.44321655455699,2.99101721337623,0.504568002821364,0.539196262204424,0.460364754929726
"BJ","FC-PT79","OSM",10,"ng/mL",102272.65625,18.6121359040133,805.9325,19.3539288885992,6.79118125032314,5.53530663419492,2.94878496129335,1.064637692115,0.852901385103044
"BJ","FC-PT79","OSM",10,"ng/mL",102279.7578125,18.6135466251847,806.1158,15.1093853591868,4.17352795450525,2.2798072293236,2.30260542669699,0.654423079225556,0.351361381574303
"BJ","FC-PT79","OSM",0,"ng/mL",102377.0234375,18.6328683838039,808.6287,3.60674437482247,3.58468869469647,4.53095097641987,0.551365778038495,0.563843326040825,0.700482001398169
"BJ","FC-PT79","OSM",10,"ng/mL",102457.2578125,18.6488068947291,810.7056,18.9826095234434,5.81509273069594,2.7933927171422,2.90933934165542,0.917017585828605,0.432965842737111
"BJ","FC-PT79","OSM",10,"ng/mL",102463.6484375,18.6500763885886,810.8712,35.5693158276348,5.86961529106138,5.87141866408013,5.45258795525202,0.925804654543371,0.910234706736223
"BJ","FC-PT79","OSM",0,"ng/mL",102490.625,18.655435266702,811.5704,4.84454896092817,3.52000104262699,2.87103624281081,0.743284096770869,0.555682650788578,0.445475003465569
"BJ","FC-PT79","OSM",0,"ng/mL",102492.046875,18.655717721326,811.6072,4.35942368035954,8.02294900768976,3.61662499520431,0.668883160674215,1.26659500148252,0.561187303383394
"BJ","FC-PT79","OSM",10,"ng/mL",102515.4765625,18.660372014828,812.2148,17.2131948758778,4.26872221421451,4.38914881318609,2.6430639849293,0.67441409721001,0.681568751547896
"BJ","FC-PT79","OSM",10,"ng/mL",102541.75,18.6655912175779,812.8965,25.1504685930655,5.20550964582623,3.75095711128277,3.86506344491511,0.823107115348,0.582956055914345
"BJ","FC-PT79","OSM",0,"ng/mL",102607.0703125,18.6785670588481,814.593,6.14099652756164,6.53643304247726,3.51479615814912,0.945703111862225,1.03571278491078,0.547393054874931
"BJ","FC-PT79","OSM",10,"ng/mL",102674.515625,18.6919650301059,816.3472,18.8531647070888,3.28703159165838,1.91881517133504,2.90960786297416,0.521959290763525,0.299479098582209
"BJ","FC-PT79","OSM",10,"ng/mL",102712.859375,18.6995819932628,817.3456,25.4775386680216,3.91048098397885,3.96259597146213,3.93675593559756,0.621718447853249,0.619218593895767
"BJ","FC-PT79","OSM",10,"ng/mL",102794.5078125,18.7158014068635,819.4742,21.689573246302,2.63543118749177,2.82427974491116,3.36017258843071,0.420092388457851,0.442487964439471
"BJ","FC-PT79","OSM",0,"ng/mL",102798.765625,18.716647218787,819.5853,1.75079146358895,2.07726093432917,3.80283304504361,0.271271315399225,0.331163955119971,0.595881477007812
"BJ","FC-PT79","OSM",10,"ng/mL",102846.3359375,18.7260970331028,820.8274,15.2950051234313,4.04830197460556,1.86149441879393,2.37343184157675,0.646372085041328,0.292127236114103
"BJ","FC-PT79","OSM",0,"ng/mL",102874.0234375,18.7315971385282,821.5508,4.75986753924776,3.81090746580122,4.20323667456694,0.739272553055585,0.609004740560373,0.660201845266156
"BJ","FC-PT79","OSM",0,"ng/mL",102908.8203125,18.7385095170736,822.4607,2.96037141226323,4.98331158939988,1.94326463076919,0.460295415322654,0.797243605830845,0.30556637870701
"BJ","FC-PT79","OSM",10,"ng/mL",103003.953125,18.7574075937568,824.9516,14.6397556749045,3.29118681530841,2.82312416833662,2.28316653630057,0.528127583121793,0.445263314986697
"BJ","FC-PT79","OSM",0,"ng/mL",103006.0859375,18.7578312756928,825.0075,2.84838519970832,4.18920696258012,3.20555746459578,0.444254575769409,0.672275926766289,0.505614976591988
"BJ","FC-PT79","OSM",10,"ng/mL",103061.46875,18.7688330384921,826.46,14.9272665421985,2.12352103167953,2.53034554101512,2.33226244474073,0.341378568009423,0.399815969736629
"BJ","FC-PT79","OSM",10,"ng/mL",103069.984375,18.7705246623391,826.6835,14.2231315255407,2.86691883100863,3.23750451641826,2.22284811161843,0.461012300853855,0.51169140089736
"BJ","FC-PT79","OSM",0,"ng/mL",103070.6953125,18.7706658896511,826.7021,2.07134227870533,2.4444274053217,4.8146336138797,0.323724972847334,0.393082791599161,0.760975632997554
"BJ","FC-PT79","OSM",10,"ng/mL",103151.640625,18.7867456278883,828.8285,24.1512641161404,5.0687696099555,3.02605932057034,3.78425014408709,0.817193822082376,0.479513214200967
"BJ","FC-PT79","OSM",10,"ng/mL",103154.4765625,18.7873089851878,828.9031,16.8664331578656,3.76251019126241,3.83325296368807,2.64303129772653,0.606651527611716,0.607476818980749
"BJ","FC-PT79","OSM",0,"ng/mL",103190.6875,18.7945022664087,829.8555,2.67008363719908,4.06070879493261,3.10010953682978,0.418892548114684,0.65548411209161,0.491856009496671
"BJ","FC-PT79","OSM",10,"ng/mL",103253.875,18.807054425743,831.5193,16.9841061751866,3.32406687749098,3.05585769753972,2.66987127320301,0.537650350747002,0.485807177065682
"BJ","FC-PT79","OSM",10,"ng/mL",103263.8203125,18.8090300561624,831.7814,41.4121846426542,5.60975623538289,2.49637735765191,6.51197371408612,0.907634595831602,0.396988481101089
"BJ","FC-PT79","OSM",0,"ng/mL",103315.6484375,18.8193256824017,833.1481,3.70204126413764,6.98738430405024,3.7200600197292,0.58309424625539,1.13238650462729,0.592557666338971
"BJ","FC-PT79","OSM",10,"ng/mL",103366.0546875,18.8293388540171,834.4786,13.6927386284888,2.43478837336061,2.3572799133534,2.16013460644135,0.395215773790309,0.376083972416931
"BJ","FC-PT79","OSM",0,"ng/mL",103407.234375,18.8375191744734,835.5667,6.6316077323167,5.52116960873487,5.74588414228498,1.04755116796643,0.897366926603598,0.917902292619398
"BJ","FC-PT79","OSM",10,"ng/mL",103429.25,18.8418925652999,836.1488,15.8412725719197,2.94629229334073,4.41558495262701,2.50408421195949,0.479200483235254,0.705879032337586
"BJ","FC-PT79","OSM",10,"ng/mL",103470.4296875,18.8500728857562,837.2384,19.43472079547,2.628697848865,2.97443033302256,3.07611620381633,0.428102393099107,0.476114498378065
"BJ","FC-PT79","OSM",0,"ng/mL",103500.953125,18.8561363484811,838.0466,4.35652076081936,9.30965403860727,3.77515687080603,0.690213181344143,1.51760782585689,0.604869432084139
"BJ","FC-PT79","OSM",10,"ng/mL",103556.3359375,18.8671381112804,839.5143,23.8106622859503,4.78771176401211,2.73649738414457,3.77898237173751,0.781832899296487,0.439219488294667
"BJ","FC-PT79","OSM",0,"ng/mL",103559.890625,18.8678442478404,839.6086,9.22892740219741,5.90286442042361,5.49885272197437,1.46488455676896,0.964045503557475,0.882688426794852
"BJ","FC-PT79","OSM",10,"ng/mL",103596.8046875,18.8751772044248,840.5879,23.4522560753106,4.61144089848119,7.24474536358144,3.7268597904048,0.754010906599011,1.16429954016256
"BJ","FC-PT79","OSM",10,"ng/mL",103637.2734375,18.8832162975692,841.6624,20.5923758326753,4.91091531742087,3.68896899780456,3.27657169053216,0.804004016317877,0.593610258652864
"BJ","FC-PT79","OSM",10,"ng/mL",103735.96875,18.9028220627608,844.2867,24.6145398839501,3.98476411267858,3.11335980603924,3.92877323442168,0.6544107307149,0.502548207603193
"BJ","FC-PT79","OSM",0,"ng/mL",103787.0859375,18.9129764616881,845.6481,4.50636338574548,4.2722314401161,6.55978372720316,0.720428988470197,0.702752332776867,1.06056591326375
"BJ","FC-PT79","OSM",0,"ng/mL",103836.7890625,18.92284995794,846.9732,4.24348835885036,1.40338586874182,3.37004821207782,0.679466385466675,0.231208935626462,0.545712935887913
"BJ","FC-PT79","OSM",0,"ng/mL",103881.515625,18.9317348630078,848.1668,2.78069797882202,4.05705973381168,1.77920139421826,0.445872187093986,0.66934576135024,0.288512640259826
"BJ","FC-PT79","OSM",10,"ng/mL",103946.8359375,18.9447107042781,849.912,7.96103927242705,1.96915223983274,2.05302183443885,1.279142768652,0.325545054104553,0.33359996432054
"BJ","FC-PT79","OSM",0,"ng/mL",103975.9453125,18.9504932643275,850.6905,4.07684700739888,4.76164906885402,4.3529734359472,0.655648828143519,0.787928509166186,0.70797197401346
"BJ","FC-PT79","OSM",0,"ng/mL",104034.875,18.9621996117383,852.2679,3.85687984688071,6.24807437092007,3.65946228019289,0.621423300761842,1.03581016442065,0.596282237675079
"BJ","FC-PT79","OSM",10,"ng/mL",104044.109375,18.9640340148458,852.5153,9.83677951172921,1.97059781501465,1.74408713194014,1.58536918101943,0.326781924128027,0.284268557653915
"BJ","FC-PT79","OSM",10,"ng/mL",104095.9375,18.9743296410851,853.9046,21.1122933386424,4.32969855690933,3.1931768836968,3.40816064382444,0.71915890209063,0.521303686211092
"BJ","FC-PT79","OSM",0,"ng/mL",104219.4765625,18.9988706024542,857.2221,4.22235522411655,3.59750614020968,4.71033077318718,0.684263570153019,0.599863931620239,0.771974990483819
"BJ","FC-PT79","OSM",10,"ng/mL",104261.3671875,19.0071921502225,858.349,23.963665159969,3.80410000846867,2.9478668568346,3.88859255793436,0.635146161996026,0.483760312312275
"BJ","FC-PT79","OSM",10,"ng/mL",104463.0078125,19.0472479405809,863.7871,21.9539310203714,5.05292330068409,3.57698763476675,3.58504244406267,0.848999171992449,0.590721283862278
"BJ","FC-PT79","OSM",10,"ng/mL",104476.5,19.0499281556118,864.1518,39.3744006439585,7.14620474222982,8.90318553369322,6.4324924843071,1.20122217388722,1.47093651375068
"BJ","FC-PT79","OSM",0,"ng/mL",104554.59375,19.0654414326526,866.2647,2.90969078594748,4.40265641307503,1.23045183731413,0.476510800486634,0.741862225835477,0.203785698646011
"BJ","FC-PT79","OSM",0,"ng/mL",104586.546875,19.0717889019499,867.1302,3.40920425653603,3.73184807510619,1.81391737639293,0.558872353636633,0.629457066975176,0.300718591920611
"BJ","FC-PT79","OSM",10,"ng/mL",104587.96875,19.0720713565739,867.1687,26.6105804731569,5.15617739008256,5.55238919656076,4.36247784665353,0.869739692925875,0.920538507747604
"BJ","FC-PT79","OSM",10,"ng/mL",104631.2734375,19.0806738070178,868.3427,20.0872971498192,3.76296048868533,2.93172183595899,3.29752391737485,0.63559235171751,0.486712371475768
"BJ","FC-PT79","OSM",10,"ng/mL",104660.390625,19.0864579190157,869.1326,34.4318145350723,6.15007528448166,4.20683510748797,5.65745675462811,1.03973896281431,0.699036729971473
"BJ","FC-PT79","OSM",10,"ng/mL",104707.25,19.0957665060195,870.4048,12.5938643024178,2.6122839128067,0.941165063702774,2.0723140878197,0.442282239531527,0.156619394699411
"BJ","FC-PT79","OSM",0,"ng/mL",104727.125,19.0997146629615,870.9448,3.78894778454287,5.28558229433052,2.45387022330151,0.623856268696371,0.895449949443882,0.408602187501894
"BJ","FC-PT79","OSM",0,"ng/mL",104740.6171875,19.1023948779924,871.3115,2.3992619068763,3.3637349990472,3.51717827773695,0.395208609863243,0.57010265931985,0.585903772750066
"BJ","FC-PT79","OSM",10,"ng/mL",104773.2734375,19.1088820226533,872.1995,20.339771093673,5.27363046442498,4.04591206044084,3.35380020474075,0.894712231575423,0.674668973648916
"BJ","FC-PT79","OSM",10,"ng/mL",104808.0703125,19.1157944011987,873.1464,36.184758911975,6.54211852295643,3.34731046620526,5.97293850794266,1.11112603157603,0.558780869766443
"BJ","FC-PT79","OSM",10,"ng/mL",104864.8671875,19.1270770666735,874.6934,20.4401392475287,3.01354883660779,1.99926236794197,3.37998670630372,0.512733779491752,0.3343367427542
"BJ","FC-PT79","OSM",10,"ng/mL",104948.6484375,19.1437201622102,876.9787,13.6640416899123,2.65353012580718,1.87092787058133,2.26539280225092,0.452658744682334,0.313692803891401
"BJ","FC-PT79","OSM",0,"ng/mL",104969.234375,19.1478095464641,877.5408,5.1930390861041,6.78402586460182,2.87310558082766,0.861517693839503,1.15801093195337,0.482033664076981
"BJ","FC-PT79","OSM",0,"ng/mL",105011.125,19.1561310942325,878.6854,6.45330781211847,6.46443738946736,7.48760109596124,1.07199086271118,1.10489749914488,1.25786657154556
"BJ","FC-PT79","OSM",0,"ng/mL",105069.34375,19.1676962143313,880.2778,4.80987182877432,3.35192171372557,4.94939492975895,0.8004395618348,0.573946567571825,0.832971849623863
"BJ","FC-PT79","OSM",10,"ng/mL",105097.75,19.1733390990172,881.0555,23.1654809728671,5.2652310407496,2.87094100823252,3.85851222710745,0.902357321293457,0.483599676339775
"BJ","FC-PT79","OSM",10,"ng/mL",105307.1953125,19.2149452859105,886.8036,17.9644028481722,3.05420165385217,3.13910871755956,3.0117264664634,0.526845169161683,0.532221323501097
"BJ","FC-PT79","OSM",10,"ng/mL",105365.4140625,19.2265104060093,888.4059,19.294312190911,5.40759891535281,5.09721121163806,3.24052986225855,0.934488052111653,0.865769994074834
"BJ","FC-PT79","OSM",10,"ng/mL",105452.0390625,19.243718410794,890.7934,18.3966045146234,3.65138588279541,2.75573993410363,3.09806093299812,0.632692329814164,0.469324997511454
"BJ","FC-PT79","OSM",0,"ng/mL",105471.203125,19.247525340424,891.3222,5.0535910720311,5.18917646802322,2.87567796366329,0.851549920449883,0.89968609898106,0.490042152845293
"BJ","FC-PT79","OSM",10,"ng/mL",105488.953125,19.2510513673784,891.8121,14.4701613139587,3.30416307226764,1.94733137282675,2.43961910494065,0.573182180676553,0.332025689572958
"BJ","FC-PT79","OSM",0,"ng/mL",105515.2265625,19.2562705701283,892.5377,10.198400684456,5.75574395380272,3.99346218098194,1.72081400860052,0.999276978267794,0.681450965907088
"BJ","FC-PT79","OSM",10,"ng/mL",105541.5,19.2614897728782,893.2636,21.2125143841456,3.40718885677128,4.79584184019869,3.58217731618885,0.592016335717973,0.819035932671845
"BJ","FC-PT79","OSM",10,"ng/mL",105571.3203125,19.2674135602396,894.088,14.2045805580495,2.013544119858,3.56267285514362,2.40095473646348,0.350186389734489,0.60899633215032
"BJ","FC-PT79","OSM",10,"ng/mL",105675.6875,19.2881460400302,896.9773,19.2928086469972,3.71036001988322,1.90750262364039,3.27153975229855,0.647374145552318,0.327118467175183
"BJ","FC-PT79","OSM",10,"ng/mL",105729.6484375,19.2988653482056,898.4736,15.6544177967986,3.33603772186392,2.69208641279429,2.65899507922526,0.583034320173405,0.462437221323953
"BJ","FC-PT79","OSM",10,"ng/mL",105774.375,19.3077502532734,899.7151,16.126575129788,3.22028294363192,1.28654041225486,2.74297876858123,0.563581706643991,0.221302799652505
"BJ","FC-PT79","OSM",0,"ng/mL",105824.7890625,19.3177649768372,901.1159,5.36971965139162,8.09549893966393,4.74544180783683,0.914760824900732,1.41899909921606,0.817552726187254
"BJ","FC-PT79","OSM",10,"ng/mL",105919.21875,19.3365233781569,903.7435,20.7162096928442,2.90339789555177,2.84239031162211,3.53940921798029,0.510398737165237,0.491119713543874
"BJ","FC-PT79","OSM",10,"ng/mL",105927.0234375,19.3380737746919,903.9609,14.6440835390663,3.3854382645809,4.00201271192975,2.50257519778796,0.595281507307102,0.691650309811516
"BJ","FC-PT79","OSM",10,"ng/mL",106037.7890625,19.3600773002905,907.0501,33.9585925634984,4.68445544764105,4.91330128462879,5.82312684431125,0.82651023341737,0.852046187772445
"BJ","FC-PT79","OSM",0,"ng/mL",106069.734375,19.3664232176394,907.9423,2.60407352744404,2.69783964795022,1.37948281030067,0.446978655661794,0.476466344556784,0.239460017067157
"BJ","FC-PT79","OSM",10,"ng/mL",106088.1953125,19.3700904719059,908.4582,20.3787065191469,3.66695955650087,1.8954382127905,3.49990984005018,0.647990913749878,0.329210021718574
"BJ","FC-PT79","OSM",10,"ng/mL",106108.078125,19.3740401807963,909.0141,11.8575584698743,3.25052179389767,2.49704103348746,2.03770441826977,0.57475339953794,0.433965060605477
"BJ","FC-PT79","OSM",0,"ng/mL",106220.96875,19.3964658363824,912.1743,3.70736748367622,6.16014618526751,1.31661980434876,0.639320692390594,1.09301644769971,0.229613110356008
"BJ","FC-PT79","OSM",10,"ng/mL",106258.59375,19.4039400202788,913.2292,25.3664505553157,5.67763253239264,1.55376505441694,4.37940171343076,1.00856737791114,0.271283640638965
"BJ","FC-PT79","OSM",10,"ng/mL",106266.40625,19.4054919687623,913.4483,14.6404007289841,2.47170186889299,3.49898704481882,2.52820466619275,0.43917529790782,0.611061289936109
"BJ","FC-PT79","OSM",10,"ng/mL",106294.8046875,19.4111333014997,914.2452,23.6502933146214,5.3126421509668,8.14103632219776,4.08765762289205,0.944780887886087,1.42298672119183
"BJ","FC-PT79","OSM",10,"ng/mL",106327.46875,19.417621998109,915.1623,18.9015850787103,3.96014859950609,3.70129277845087,3.27017985660583,0.704964829047077,0.64760475240032
"BJ","FC-PT79","OSM",10,"ng/mL",106350.8984375,19.422276291611,915.8206,37.0966195420433,6.25046586729112,5.34115674297015,6.422735489347,1.11347544137122,0.935199352197066
"BJ","FC-PT79","OSM",10,"ng/mL",106405.5703125,19.4331368270983,917.3578,7.77372130462594,2.63328938619775,0.709664743339305,1.34816490396648,0.469888908008995,0.124465920069748
"BJ","FC-PT79","OSM",10,"ng/mL",106406.2734375,19.4332765024618,917.3775,22.37692458307,4.65347110392909,4.61449240364365,3.88082245864765,0.830391609773916,0.809339032276673
"BJ","FC-PT79","OSM",0,"ng/mL",106426.15625,19.4372262113522,917.937,5.27115197425262,6.70673987897314,8.33850950366963,0.914731649546182,1.19751837193104,1.46338894498232
"BJ","FC-PT79","OSM",0,"ng/mL",106427.578125,19.4375086659762,917.977,4.16577673426535,2.44583035891409,2.9559968920301,0.722941378203227,0.436732969091396,0.518793157347835
"BJ","FC-PT79","OSM",10,"ng/mL",106464.5,19.4448431745091,919.0166,17.5888464701156,3.0356362012343,1.58818579255461,3.05587796273361,0.542663893025275,0.27905070804519
"BJ","FC-PT79","OSM",10,"ng/mL",106520.5859375,19.4559846126719,920.5972,18.7989991556086,3.63483031891101,4.58592542355889,3.27174668120212,0.650896053477033,0.807151584661655
"BJ","FC-PT79","OSM",10,"ng/mL",106597.9765625,19.4713582143491,922.7812,21.6384880709302,4.73034333206118,4.05454226004595,3.77486081262277,0.849081244983417,0.715317805470772
"BJ","FC-PT79","OSM",10,"ng/mL",106619.984375,19.4757300532271,923.4029,21.559711352927,4.781079595003,1.69847451367527,3.76365207363157,0.858766421347616,0.29985323233682
"BJ","FC-PT79","OSM",10,"ng/mL",106627.796875,19.4772820017105,923.6237,15.9406444201603,3.25030488612299,2.70906595170807,2.78340392373401,0.583951819210292,0.478380107892973
"BJ","FC-PT79","OSM",10,"ng/mL",106713,19.4942075518712,926.0337,35.4885323530192,8.48408190439313,3.37188934469346,6.21283934415423,1.52823270979615,0.596978336940933
